[0m[[0minfo[0m] [0mLoading project definition from /home/admin/programs/BasisUpdate/project[0m
[0m[[0minfo[0m] [0mSet current project to CanonicalDirectBasis (in build file:/home/admin/programs/BasisUpdate/)[0m
[0m[[0minfo[0m] [0mRunning basis.StatisticsGeneratingExample [0m
12,13,454,37,32,71,29
11,15,699,22,66,130,62
13,13,479,73,17,76,30
12,15,560,77,28,98,74
14,12,341,25,18,53,12
12,14,652,3,57,68,23
11,11,214,30,2,9,10
15,12,357,29,19,36,17
14,13,341,19,19,31,28
14,13,367,24,21,45,29
12,14,501,81,21,84,52
15,12,214,22,11,19,11
11,14,521,68,11,71,57
11,13,346,11,23,32,12
13,12,293,44,10,28,26
12,14,553,66,32,104,71
14,11,150,16,4,6,8
15,15,973,90,49,284,104
11,14,417,16,23,42,24
14,13,313,35,9,26,38
12,12,306,40,14,29,26
11,15,676,25,70,119,38
15,14,734,44,52,138,47
15,12,311,41,2,17,30
13,11,155,30,4,6,9
13,11,175,17,7,10,8
15,15,804,46,54,157,106
11,12,290,35,8,25,17
14,13,301,0,12,16,16
12,12,230,17,4,13,13
11,15,726,80,53,220,43
14,15,715,45,44,144,82
13,12,264,24,8,17,19
14,13,480,27,27,63,37
13,11,142,8,5,5,5
13,12,311,24,4,17,21
11,14,430,56,13,55,49
14,15,869,84,57,255,84
12,15,687,36,60,129,43
12,13,246,23,8,19,13
14,13,360,25,19,52,19
14,13,409,34,22,49,36
14,11,189,19,5,12,7
14,14,479,62,16,63,50
11,10,107,15,1,3,4
11,13,316,8,19,22,12
11,13,346,33,11,34,34
13,14,488,17,38,69,24
13,11,225,6,7,13,10
14,14,538,27,26,84,54
13,10,129,11,5,5,3
11,14,519,60,25,106,29
13,12,223,22,7,14,9
15,13,638,25,54,98,31
11,12,338,10,16,30,9
14,13,258,17,9,18,18
15,14,666,27,43,105,40
12,14,516,18,23,60,29
14,11,142,7,4,4,5
11,12,299,39,9,30,16
12,15,546,14,54,75,31
15,14,703,37,64,149,31
13,12,354,44,16,34,23
11,14,457,10,44,55,25
14,12,300,22,11,25,19
12,14,586,11,38,74,21
12,14,614,51,38,116,54
12,12,350,47,6,33,22
11,11,198,12,7,9,7
14,14,695,73,31,156,91
13,13,328,6,20,23,10
14,11,237,23,10,18,15
13,11,162,33,6,10,15
13,12,353,48,16,50,32
13,15,799,21,101,184,84
11,12,263,23,18,25,14
15,13,446,47,46,72,40
13,11,174,7,10,9,10
12,11,308,36,9,25,34
11,12,204,34,4,20,14
14,11,185,22,2,7,12
13,12,287,0,23,15,8
14,13,334,39,11,32,36
15,10,176,14,3,8,6
12,11,215,39,2,11,11
14,12,308,23,7,24,32
15,11,207,8,7,10,11
15,15,807,79,47,208,152
14,13,428,54,25,62,31
12,15,695,2,65,96,40
12,13,536,43,42,87,47
11,15,440,57,31,83,51
15,14,535,18,44,74,33
15,11,317,37,15,26,17
15,12,314,20,19,46,22
15,12,276,40,14,31,20
15,11,200,4,9,10,8
12,14,626,58,72,151,72
14,14,490,17,34,76,32
14,11,223,6,8,12,9
15,11,173,24,4,10,12
15,13,355,30,16,40,32
11,13,229,28,11,20,15
15,15,929,60,88,276,186
13,11,124,1,4,3,3
14,12,344,22,26,33,22
13,15,698,75,33,161,132
14,12,278,44,8,25,22
11,13,348,29,18,41,18
15,14,744,42,59,148,61
14,12,312,41,13,32,24
14,11,276,5,15,20,10
13,14,462,61,35,87,78
12,14,482,27,49,68,26
12,14,550,19,44,81,27
11,11,153,14,5,6,8
13,13,304,10,15,25,20
11,11,154,13,1,5,8
15,14,831,32,79,179,62
12,11,241,33,5,13,20
12,15,980,13,128,217,50
14,11,211,24,1,6,13
15,14,787,36,75,168,72
13,11,206,37,4,10,17
14,15,984,30,104,249,67
11,14,432,32,19,52,36
14,15,748,96,20,145,154
13,11,240,30,7,15,12
15,15,700,32,70,131,64
12,15,534,25,42,100,51
11,11,191,2,7,8,6
14,13,403,22,22,44,24
14,13,325,27,20,43,39
11,12,254,41,6,27,14
14,15,1026,64,119,317,93
12,11,183,14,7,11,7
12,13,424,37,28,64,36
15,12,340,48,2,20,30
14,11,176,27,4,8,11
14,15,717,39,51,149,68
14,15,968,90,76,262,133
15,15,878,33,67,171,107
13,12,261,20,5,15,10
12,13,324,57,9,27,21
13,13,251,28,13,22,18
12,15,678,90,25,112,95
12,11,206,35,2,9,9
15,15,770,11,38,108,38
14,11,153,9,2,4,5
13,12,348,25,13,30,17
11,11,140,10,6,5,7
14,13,414,17,25,46,34
13,13,383,37,29,57,32
15,10,94,14,2,2,5
13,11,203,26,3,10,10
14,13,378,5,16,29,15
15,11,214,5,6,9,4
12,11,111,3,3,2,3
12,14,531,63,7,52,59
12,10,134,12,4,4,3
12,14,519,37,25,72,30
12,14,602,20,30,72,24
14,14,582,14,33,62,29
15,13,450,34,14,51,31
11,11,219,18,6,13,7
11,12,221,25,7,16,15
14,14,470,20,37,61,37
14,13,488,61,9,59,60
13,11,159,19,3,6,8
14,11,137,0,4,3,2
14,11,227,23,8,13,11
14,13,381,55,9,45,37
15,13,346,10,18,27,14
15,13,431,48,20,58,31
11,11,180,15,8,9,4
15,15,797,54,64,189,95
13,13,379,9,12,25,9
11,14,405,31,17,42,22
15,14,635,1,37,62,17
14,12,309,17,6,17,12
13,11,164,12,5,7,4
12,12,270,17,12,22,11
12,10,105,20,2,4,4
14,11,208,18,8,19,7
11,12,223,2,8,9,5
14,12,404,49,7,38,40
12,10,100,8,2,3,3
13,14,529,54,34,110,39
13,12,248,13,7,15,11
14,11,154,3,5,5,4
14,13,429,7,23,42,21
15,14,801,99,17,123,136
15,15,648,37,43,121,39
12,13,363,13,19,33,14
11,14,482,44,29,72,47
12,15,572,27,27,70,40
11,13,400,43,11,40,33
11,13,256,36,48,44,42
11,13,290,14,21,31,22
12,11,222,11,9,14,9
12,11,248,34,13,22,14
13,14,563,39,48,111,74
12,11,141,17,1,4,13
11,11,197,2,6,9,9
12,12,332,21,15,33,22
12,13,400,33,18,68,54
11,13,430,13,35,51,42
14,11,194,27,18,14,14
11,14,518,25,44,98,61
11,15,665,113,38,169,106
13,13,568,31,40,83,49
14,11,225,16,8,15,9
15,11,218,14,9,13,10
11,11,169,13,8,9,5
13,11,190,23,8,15,13
15,12,272,43,13,32,24
13,14,618,52,61,125,79
13,11,224,31,2,13,18
12,12,246,7,18,15,14
11,11,209,31,8,14,12
12,15,542,30,57,121,50
12,12,286,34,9,26,22
11,14,374,26,39,61,48
13,15,810,92,31,195,152
15,11,338,29,13,30,13
13,13,338,40,21,45,31
13,13,265,28,9,27,31
14,15,888,69,63,273,182
14,11,250,8,13,18,10
15,14,487,18,47,73,45
11,12,290,10,12,22,13
13,12,321,17,23,31,15
11,13,237,24,16,28,17
12,12,207,35,4,14,21
12,13,510,56,13,66,50
15,15,638,84,40,142,113
14,14,695,64,56,160,98
15,14,660,46,49,131,52
13,11,147,18,5,8,8
14,11,181,5,7,8,6
15,14,554,37,44,108,35
14,12,277,31,15,29,22
14,15,964,64,126,339,161
12,14,528,57,38,117,33
14,14,539,14,43,74,45
14,13,473,37,39,81,39
11,12,191,22,3,12,14
12,12,211,30,9,20,13
15,11,283,40,9,26,22
12,15,768,64,44,169,101
14,14,585,49,66,130,105
12,12,278,4,15,19,9
11,11,130,14,3,6,15
11,11,201,17,7,13,9
14,14,572,35,39,121,45
14,13,442,49,9,47,38
13,15,602,67,35,115,69
14,14,674,25,65,121,41
13,15,899,110,30,221,214
15,12,314,6,22,21,12
11,12,267,7,13,17,12
11,11,203,12,6,14,7
14,12,279,2,14,17,11
14,14,471,28,10,52,50
14,14,626,15,69,118,49
13,14,663,37,47,142,63
13,14,696,32,70,131,76
14,14,502,43,34,96,62
15,15,1102,134,88,382,194
14,15,599,54,65,132,94
11,15,836,85,64,290,128
11,12,232,16,21,18,11
13,15,766,44,63,186,95
12,13,322,46,14,33,38
12,14,572,46,47,162,53
15,11,241,30,4,30,20
11,14,564,26,36,103,41
14,15,733,47,72,190,111
14,14,732,28,68,145,69
15,13,494,63,32,92,47
15,13,573,43,44,109,55
14,15,812,71,72,242,125
12,13,402,0,28,34,18
12,14,491,47,36,83,53
12,14,585,22,60,84,31
11,15,482,64,32,107,91
12,13,340,33,29,47,20
15,15,736,63,37,160,103
14,11,195,23,7,15,13
11,11,164,3,5,6,4
11,11,202,28,9,188,13
13,13,438,26,25,50,56
14,11,176,8,3,7,15
13,13,330,9,17,26,27
13,14,470,21,34,59,39
14,11,212,0,9,8,7
13,15,817,33,84,197,112
11,13,322,38,8,28,43
13,13,312,11,15,27,16
14,13,343,49,6,30,33
11,13,453,47,28,76,32
12,15,883,29,118,238,61
12,14,472,34,35,88,73
14,13,480,66,7,62,67
12,12,333,34,12,33,24
12,13,238,26,10,41,17
13,11,249,23,8,14,13
13,12,261,2,19,14,11
14,15,925,57,100,270,123
15,12,283,26,9,21,20
13,12,389,22,26,45,28
14,13,376,49,12,46,35
14,13,439,49,27,63,54
14,13,450,15,38,63,25
11,15,608,10,63,85,54
14,11,195,33,2,11,13
14,12,393,14,24,39,18
12,14,570,65,39,121,65
11,11,185,26,1,6,10
14,15,860,10,89,128,43
11,15,665,86,35,149,101
14,12,282,22,12,25,21
12,13,375,45,30,77,79
12,11,184,0,6,7,6
15,13,244,13,9,18,21
13,15,481,16,37,83,45
13,11,277,34,12,33,16
12,11,224,21,7,14,9
13,12,321,42,9,30,23
15,12,362,49,12,39,35
12,12,276,13,11,22,15
11,12,145,22,5,9,15
15,13,398,20,20,43,35
15,15,881,44,100,228,98
11,12,240,30,4,12,19
11,14,394,73,17,56,42
14,14,652,66,65,154,62
13,12,313,31,20,38,23
14,13,444,26,31,64,31
11,13,382,14,19,34,17
14,12,293,15,13,27,16
15,12,313,14,19,29,21
12,13,493,57,45,96,42
11,12,211,32,11,17,20
13,15,745,4,91,139,113
12,15,487,38,43,119,63
13,11,159,2,5,5,4
15,14,617,73,50,156,56
12,14,513,47,29,76,77
11,12,278,34,4,18,30
11,11,106,1,4,2,3
13,15,772,45,78,191,106
13,13,517,53,43,87,37
13,13,480,35,31,81,36
14,11,142,18,2,5,11
15,14,768,91,16,180,137
11,13,294,23,14,31,35
15,14,826,72,107,241,78
11,11,189,24,4,12,10
12,11,138,7,5,6,7
15,13,311,46,13,31,57
11,13,302,33,21,29,18
14,11,153,10,11,6,5
13,12,352,10,18,29,14
13,14,479,42,38,85,57
12,12,295,4,20,22,11
11,15,631,14,77,120,37
15,14,717,59,84,196,86
15,14,542,43,54,86,49
14,14,529,12,53,71,34
12,11,185,17,7,25,12
12,14,606,24,64,110,29
11,12,198,13,5,11,13
11,11,172,6,6,9,4
12,13,517,50,30,96,42
11,9,104,22,1,3,5
13,11,217,23,9,15,10
11,12,173,20,7,12,11
11,12,174,15,8,11,13
11,12,209,16,13,17,10
15,14,829,9,92,145,53
14,14,481,34,29,80,50
15,14,650,63,53,167,82
15,15,789,83,57,237,134
12,15,654,99,21,132,103
14,13,494,27,40,69,23
12,10,91,1,3,2,2
14,15,646,4,51,76,27
15,11,268,0,11,12,6
11,15,584,67,26,120,46
13,11,188,16,6,9,9
14,15,879,89,64,244,167
11,14,451,31,21,44,28
14,15,856,67,73,228,85
15,15,789,48,81,182,83
12,14,455,76,9,46,48
14,13,347,36,20,42,36
12,12,297,22,13,24,12
15,12,310,37,9,27,19
13,11,230,21,6,13,11
11,14,594,51,34,98,68
14,10,177,30,2,6,8
14,11,177,30,3,10,4
11,11,128,8,5,4,6
12,11,265,29,6,16,13
12,15,446,58,18,57,79
11,13,411,27,22,48,24
15,12,428,45,16,50,23
11,15,748,62,74,206,78
14,13,258,29,4,17,19
13,15,867,71,48,207,113
14,11,108,6,2,2,4
13,15,686,85,10,101,63
14,13,397,44,13,32,32
12,12,370,15,12,27,16
11,15,594,25,45,90,30
15,12,276,4,10,14,7
12,11,119,5,4,3,2
13,12,273,8,9,14,7
11,13,391,38,14,39,61
15,12,240,2,8,9,4
13,15,681,107,25,136,108
11,15,567,75,10,75,65
13,14,174,12,3,8,6
13,13,499,81,6,51,36
15,12,323,42,3,17,15
13,12,265,44,4,14,9
14,15,733,74,32,167,55
15,13,530,47,10,63,17
11,12,259,31,6,16,12
12,13,391,42,8,31,19
14,14,534,54,8,52,32
15,15,862,47,64,223,50
12,15,667,7,24,68,17
12,13,366,15,8,24,8
15,15,937,59,47,236,50
15,11,205,25,1,6,5
11,12,293,2,6,12,4
12,15,624,42,27,117,28
15,13,482,67,5,43,22
13,11,195,17,3,8,3
15,11,267,32,3,14,8
14,15,643,38,17,87,46
11,11,140,30,1,3,4
12,14,458,2,13,30,8
13,11,234,15,2,10,3
14,12,249,27,4,14,6
15,13,375,0,25,30,22
11,14,660,92,22,164,67
14,12,278,18,13,23,13
15,14,741,34,78,178,82
12,14,391,20,1,27,18
15,14,624,32,57,119,56
11,12,195,30,5,11,15
14,11,210,22,7,13,13
13,13,396,66,18,62,55
12,11,255,47,6,17,17
14,13,572,14,44,67,40
15,13,461,73,9,55,65
13,13,481,31,24,65,37
15,12,413,32,27,44,28
14,13,408,13,22,46,35
13,14,661,75,34,154,83
14,11,169,0,6,10,5
12,15,735,54,33,145,72
13,12,278,4,17,17,13
11,11,171,28,7,12,12
12,15,859,54,92,232,85
15,15,847,108,60,285,140
13,13,432,18,22,52,33
12,11,203,17,10,16,10
14,15,861,89,107,275,126
11,13,340,28,18,42,35
12,11,135,14,3,7,4
12,14,567,62,36,123,75
12,14,442,36,62,96,45
12,14,618,7,40,99,41
14,14,625,101,18,111,85
15,14,515,25,37,85,63
14,14,581,42,48,120,67
15,15,904,93,120,365,90
13,13,399,24,33,61,33
12,12,241,20,9,23,15
11,13,408,26,23,50,27
12,13,475,55,10,59,68
15,13,549,33,47,100,52
12,13,338,12,21,40,27
14,14,864,82,43,220,83
11,14,433,58,22,77,39
15,15,879,53,41,219,121
14,15,900,4,148,153,54
12,11,194,14,6,10,7
13,15,684,13,55,127,30
11,14,553,48,48,107,52
13,11,136,5,7,5,6
12,11,224,4,11,13,7
15,11,176,13,3,9,6
11,13,297,20,21,30,14
15,13,434,10,37,52,24
11,12,211,17,7,13,12
13,11,222,26,11,16,14
11,10,119,3,3,3,2
12,13,505,35,35,88,40
15,13,400,41,4,32,55
14,13,597,64,49,197,50
13,11,203,6,9,17,6
12,11,157,22,6,9,14
14,11,144,0,7,4,5
12,15,509,56,31,123,79
11,10,135,4,5,4,4
14,15,733,3,65,114,75
15,13,358,23,13,34,41
13,15,629,35,40,125,56
14,13,437,55,17,59,55
12,14,439,40,20,69,61
11,14,672,44,55,156,74
14,11,259,0,14,13,6
13,15,675,84,71,184,102
11,13,400,47,18,60,29
13,11,292,5,13,16,6
14,14,705,19,73,140,53
13,13,386,19,26,48,31
11,13,327,37,20,82,34
13,13,424,32,23,61,46
13,11,237,27,5,17,15
15,13,525,62,38,109,63
13,12,195,30,8,16,29
11,12,268,57,1,14,21
12,14,604,34,57,115,50
14,14,705,91,12,108,82
12,13,442,22,35,60,31
13,13,552,37,38,92,40
11,11,190,12,7,12,9
13,12,232,27,7,18,21
11,13,254,41,14,33,19
15,12,334,36,17,42,32
15,13,533,5,46,66,28
15,12,218,2,11,12,9
11,13,192,13,3,10,21
11,11,166,2,7,11,15
14,15,868,96,77,284,182
11,13,306,21,21,35,11
11,11,149,11,6,8,4
14,14,490,43,41,96,43
15,15,992,9,125,216,64
11,13,290,44,16,41,33
14,14,463,84,30,90,73
12,14,404,2,26,33,30
12,11,163,12,4,7,5
11,13,413,42,20,57,31
12,13,473,33,37,71,38
15,11,261,19,10,22,14
11,14,518,52,35,120,48
11,12,225,15,12,16,7
12,13,335,55,10,32,29
12,13,312,45,12,30,17
15,13,489,43,11,58,49
13,14,436,23,23,51,40
14,11,167,33,3,6,8
12,13,350,32,15,38,24
11,12,260,32,8,21,17
13,14,390,43,9,50,32
11,11,109,3,3,3,3
14,11,243,32,8,18,10
13,11,151,16,2,5,5
13,11,197,23,4,11,14
12,13,568,9,44,68,25
15,11,200,15,2,7,9
15,13,416,50,20,61,29
14,14,511,17,36,64,19
11,13,345,30,11,33,33
13,15,556,29,41,121,37
12,11,234,17,7,13,18
14,13,471,31,32,69,34
14,11,218,6,9,13,10
15,11,208,35,3,11,14
11,14,489,23,40,85,78
11,13,407,27,35,72,25
11,11,243,38,8,24,25
13,12,229,16,16,15,15
15,15,1103,70,140,389,152
14,12,233,23,9,24,16
12,12,228,12,13,17,10
12,14,554,7,55,69,28
11,12,208,8,9,13,9
12,14,494,54,32,93,58
12,13,348,24,18,34,31
13,15,695,72,65,186,109
12,12,256,32,8,17,23
12,10,108,5,5,3,4
14,11,196,28,3,9,13
15,11,268,31,10,22,14
14,11,201,0,9,8,3
11,14,550,46,48,134,63
14,15,942,69,92,319,109
13,15,720,63,68,187,100
12,12,263,28,9,21,21
14,14,530,50,38,98,57
12,14,696,92,51,164,85
12,14,368,31,25,50,44
12,12,305,20,14,28,24
14,14,469,54,60,102,61
14,15,776,100,85,284,113
14,13,557,45,46,109,35
14,11,201,19,9,12,12
15,11,169,12,7,8,7
14,15,882,28,146,313,164
11,15,704,12,85,109,46
15,15,1002,91,107,394,167
14,13,359,23,34,46,28
15,11,254,25,16,20,15
15,13,384,50,28,68,36
11,10,106,8,4,4,6
11,13,371,22,27,50,20
14,13,466,24,37,68,28
15,12,203,31,4,16,14
14,11,222,3,9,11,10
14,14,478,32,41,81,45
12,12,304,40,5,20,24
14,13,387,46,15,43,33
15,13,427,47,22,71,49
13,12,269,24,9,21,15
11,12,253,0,10,13,6
14,15,730,72,42,189,106
11,11,115,20,5,7,8
15,12,294,30,14,25,25
11,15,705,96,35,172,105
12,14,620,21,62,114,56
12,13,316,3,19,21,11
14,15,833,38,92,192,56
11,12,326,27,16,35,24
13,15,696,26,70,142,43
15,12,288,17,12,26,21
13,12,317,17,18,31,14
12,11,179,0,7,6,4
12,13,425,29,30,59,34
13,14,699,68,54,160,69
12,11,165,27,5,7,7
15,14,573,38,66,107,63
13,14,458,15,29,58,48
12,12,200,21,7,14,12
13,14,510,43,46,131,59
14,11,151,17,10,8,9
11,10,81,12,1,2,3
12,12,267,9,14,17,10
12,12,301,41,5,18,18
11,14,344,20,20,38,18
15,11,182,13,4,11,10
12,14,514,65,26,75,66
12,14,648,62,41,135,78
13,11,183,13,7,9,7
15,11,165,6,4,6,4
15,13,481,17,33,54,25
11,12,223,28,8,12,15
11,12,318,47,9,28,25
12,14,325,18,21,34,29
15,15,1079,41,117,286,68
15,11,171,0,6,5,4
14,12,315,21,15,44,20
15,11,234,30,9,16,12
11,15,578,45,52,116,56
14,14,655,70,41,140,60
11,14,406,54,19,59,29
14,13,363,59,5,28,38
12,15,777,100,45,186,131
